34004.20,2021-01-05 15:33:20.019936
34026.90,2021-01-05 15:33:25.305858
34026.90,2021-01-05 15:33:30.619383
34036.30,2021-01-05 15:33:35.900262
34050.00,2021-01-05 15:33:41.162914
34000.00,2021-01-05 15:33:46.417148
34021.10,2021-01-05 15:33:51.904835
34005.00,2021-01-05 15:33:57.190477
34000.00,2021-01-05 15:34:02.476314
34000.00,2021-01-05 15:34:07.816014
33949.60,2021-01-05 15:34:13.067266
33949.30,2021-01-05 15:34:18.329643
33940.10,2021-01-05 15:34:23.597371
33956.60,2021-01-05 15:34:33.643274
33956.00,2021-01-05 15:34:43.903561
33956.40,2021-01-05 15:34:49.188451
33960.10,2021-01-05 15:34:54.767551
33939.60,2021-01-05 15:35:00.068535
33919.00,2021-01-05 15:35:05.367489
33921.40,2021-01-05 15:35:10.625445
33919.30,2021-01-05 15:35:15.887934
33911.30,2021-01-05 15:35:21.147191
33925.00,2021-01-05 15:35:26.444613
33903.00,2021-01-05 15:35:31.713261
33903.00,2021-01-05 15:35:36.973536
33853.60,2021-01-05 15:35:42.251743
33867.80,2021-01-05 15:35:47.512996
33857.90,2021-01-05 15:35:53.069651
33884.50,2021-01-05 15:35:58.314250
33898.40,2021-01-05 15:36:03.581073
33898.40,2021-01-05 15:36:08.844447
33879.50,2021-01-05 15:36:14.107958
33869.60,2021-01-05 15:36:19.383912
33819.30,2021-01-05 15:36:24.694370
33809.00,2021-01-05 15:36:29.987693
33860.00,2021-01-05 15:36:35.260833
33852.70,2021-01-05 15:36:40.545517
33852.70,2021-01-05 15:36:45.795807
33852.70,2021-01-05 15:36:51.072950
33800.20,2021-01-05 15:36:56.309291
33800.20,2021-01-05 15:37:01.582875
33829.10,2021-01-05 15:37:06.871248
33800.00,2021-01-05 15:37:12.148378
33777.60,2021-01-05 15:37:17.451351
33777.60,2021-01-05 15:37:22.718796
33770.70,2021-01-05 15:37:27.968305
33768.20,2021-01-05 15:37:33.221716
33755.50,2021-01-05 15:37:38.493381
33774.00,2021-01-05 15:37:43.737988
33774.20,2021-01-05 15:37:49.006462
33782.40,2021-01-05 15:37:54.603280
33772.30,2021-01-05 15:37:59.909846
33796.00,2021-01-05 15:38:05.369671
33808.80,2021-01-05 15:38:10.617933
33835.20,2021-01-05 15:38:15.877655
33835.20,2021-01-05 15:38:21.152493
33811.60,2021-01-05 15:38:26.387984
33811.50,2021-01-05 15:38:31.725595
33811.50,2021-01-05 15:38:36.972947
33811.50,2021-01-05 15:38:42.220897
33819.80,2021-01-05 15:38:47.487524
33819.80,2021-01-05 15:38:53.069811
33832.30,2021-01-05 15:38:58.437374
33800.20,2021-01-05 15:39:08.706742
33804.10,2021-01-05 15:39:13.957373
33821.90,2021-01-05 15:39:19.748340
33837.80,2021-01-05 15:39:25.031234
33860.30,2021-01-05 15:39:30.334219
33877.40,2021-01-05 15:39:35.599680
33877.40,2021-01-05 15:39:40.847181
33869.10,2021-01-05 15:39:46.170333
33869.10,2021-01-05 15:39:51.494147
33882.00,2021-01-05 15:39:56.793770
33883.60,2021-01-05 15:40:02.107566
33883.60,2021-01-05 15:40:07.445670
33883.20,2021-01-05 15:40:12.720785
33853.40,2021-01-05 15:40:17.994333
33851.80,2021-01-05 15:40:23.263924
33852.30,2021-01-05 15:40:28.571430
33852.70,2021-01-05 15:40:33.825892
33873.00,2021-01-05 15:40:39.091333
33871.00,2021-01-05 15:40:44.361581
33862.40,2021-01-05 15:40:49.660612
33868.00,2021-01-05 15:40:55.291641
33869.80,2021-01-05 15:41:00.664254
33847.50,2021-01-05 15:41:05.955161
33859.10,2021-01-05 15:41:11.266523
33859.10,2021-01-05 15:41:16.593820
33846.40,2021-01-05 15:41:21.911087
33842.00,2021-01-05 15:41:27.161362
33855.20,2021-01-05 15:41:32.440459
33863.30,2021-01-05 15:41:37.731760
33863.80,2021-01-05 15:41:42.995836
33863.80,2021-01-05 15:41:48.326539
33863.70,2021-01-05 15:41:53.928160
33863.80,2021-01-05 15:41:59.197972
